date,RF_acft
6/20/2011,1671.0525
6/21/2011,0
6/22/2011,1924.4
6/23/2011,64.03166667
6/24/2011,17726.15333
6/25/2011,32660.40917
6/26/2011,20799.85417
6/27/2011,451.5758333
6/28/2011,7366.2525
6/29/2011,2392.574167
6/30/2011,711.8329167
7/1/2011,3240.875
7/2/2011,1428.725833
7/3/2011,5208.4
7/4/2011,4363.96125
7/5/2011,0
7/6/2011,8338.346667
7/7/2011,5418.827917
7/8/2011,523.83
7/9/2011,0
7/10/2011,7195.283333
7/11/2011,1967.2375
7/12/2011,590.51625
7/13/2011,131.3216667
7/14/2011,9923.468333
7/15/2011,8371.416667
7/16/2011,11044.61458
7/17/2011,0
7/18/2011,2786
7/19/2011,66.4375
7/20/2011,66.51041667
7/21/2011,0
7/22/2011,866.125
7/23/2011,533.5833333
7/24/2011,2269.854167
7/25/2011,3273.302083
7/26/2011,3072.416667
7/27/2011,468.5625
7/28/2011,0
7/29/2011,0
7/30/2011,0
7/31/2011,0
8/1/2011,0
8/2/2011,13343.75
8/3/2011,1736.041667
8/4/2011,267.25
8/5/2011,0
8/6/2011,66.80208333
8/7/2011,7077.708333
8/8/2011,9762.229167
8/9/2011,4213.125
8/10/2011,3278.40625
8/11/2011,737.4583333
8/12/2011,0
8/13/2011,3018.28125
8/14/2011,536.5833333
8/15/2011,5635
8/16/2011,5103.875
8/17/2011,11303.25
8/18/2011,2430
8/19/2011,2705.416667
8/20/2011,2235.75
8/21/2011,815.65
8/22/2011,0
8/23/2011,0
8/24/2011,68.29583333
8/25/2011,26105.43958
8/26/2011,0
8/27/2011,1986.469792
8/28/2011,0
8/29/2011,274.5375
8/30/2011,617.709375
8/31/2011,2474.25
9/1/2011,6331.804167
9/2/2011,0
9/3/2011,69.21666667
9/4/2011,2908.2375
9/5/2011,415.86875
9/6/2011,7423.570833
9/7/2011,6110.133333
9/8/2011,0
9/9/2011,7034.65
9/10/2011,418.7125
9/11/2011,0
9/12/2011,14073.14062
9/13/2011,0
9/14/2011,0
9/15/2011,0
9/16/2011,0
9/17/2011,70.3
9/18/2011,0
9/19/2011,11241.5
9/20/2011,1407.895833
9/21/2011,635.015625
9/22/2011,8891.925
9/23/2011,70.55729167
9/24/2011,20045.9625
9/25/2011,6805.6
9/26/2011,1353.591667
9/27/2011,3356.191667
9/28/2011,0
9/29/2011,0
9/30/2011,0
10/1/2011,0
10/2/2011,0
10/3/2011,0
10/4/2011,0
10/5/2011,0
10/6/2011,1709.8
10/7/2011,2785.575
10/8/2011,6083.875
10/9/2011,9049.95
10/10/2011,3315.45
10/11/2011,3132.908333
10/12/2011,14184
10/13/2011,299.8333333
10/14/2011,0
10/15/2011,0
10/16/2011,0
10/17/2011,5836.25
10/18/2011,44717.4
10/19/2011,3275.507083
10/20/2011,0
10/21/2011,0
10/22/2011,0
10/23/2011,0
10/24/2011,0
10/25/2011,0
10/26/2011,0
10/27/2011,0
10/28/2011,28852.65979
10/29/2011,28258.36167
10/30/2011,2950.449167
10/31/2011,2442.44
11/1/2011,87.60208333
11/2/2011,0
11/3/2011,0
11/4/2011,0
11/5/2011,0
11/6/2011,177.3191667
11/7/2011,266.5075
11/8/2011,88.97291667
11/9/2011,0
11/10/2011,0
11/11/2011,0
11/12/2011,0
11/13/2011,0
11/14/2011,1249.733333
11/15/2011,894.2333333
11/16/2011,0
11/17/2011,0
11/18/2011,89.4625
11/19/2011,179.0816667
11/20/2011,1253.845833
11/21/2011,5289.841667
11/22/2011,1257.41
11/23/2011,0
11/24/2011,0
11/25/2011,0
11/26/2011,0
11/27/2011,0
11/28/2011,268.505
11/29/2011,267.9175
11/30/2011,0
12/1/2011,0
12/2/2011,0
12/3/2011,0
12/4/2011,0
12/5/2011,0
12/6/2011,0
12/7/2011,0
12/8/2011,0
12/9/2011,8407.777083
12/10/2011,7194.11625
12/11/2011,2491.241667
12/12/2011,356.2833333
12/13/2011,1158.939167
12/14/2011,0
12/15/2011,0
12/16/2011,0
12/17/2011,0
12/18/2011,0
12/19/2011,267.15375
12/20/2011,0
12/21/2011,0
12/22/2011,88.875
12/23/2011,0
12/24/2011,88.73791667
12/25/2011,0
12/26/2011,0
12/27/2011,5494.465833
12/28/2011,0
12/29/2011,0
12/30/2011,0
12/31/2011,0
1/1/2012,0
1/2/2012,0
1/3/2012,0
1/4/2012,0
1/5/2012,0
1/6/2012,0
1/7/2012,0
1/8/2012,0
1/9/2012,0
1/10/2012,0
1/11/2012,0
1/12/2012,0
1/13/2012,0
1/14/2012,0
1/15/2012,0
1/16/2012,0
1/17/2012,0
1/18/2012,0
1/19/2012,0
1/20/2012,0
1/21/2012,0
1/22/2012,0
1/23/2012,0
1/24/2012,0
1/25/2012,0
1/26/2012,426.8364583
1/27/2012,5122.0375
1/28/2012,85.32104167
1/29/2012,0
1/30/2012,0
1/31/2012,0
2/1/2012,0
2/2/2012,0
2/3/2012,337.2141667
2/4/2012,0
2/5/2012,0
2/6/2012,1684.683333
2/7/2012,2947.386458
2/8/2012,0
2/9/2012,0
2/10/2012,504.71125
2/11/2012,3682.900833
2/12/2012,0
2/13/2012,0
2/14/2012,0
2/15/2012,0
2/16/2012,0
2/17/2012,0
2/18/2012,0
2/19/2012,0
2/20/2012,0
2/21/2012,0
2/22/2012,0
2/23/2012,0
2/24/2012,0
2/25/2012,494.16625
2/26/2012,82.31479167
2/27/2012,82.27979167
2/28/2012,0
2/29/2012,164.3695833
3/1/2012,164.2508333
3/2/2012,82.08979167
3/3/2012,0
3/4/2012,4822.979583
3/5/2012,0
3/6/2012,81.44854167
3/7/2012,0
3/8/2012,10517.585
3/9/2012,13297.40417
3/10/2012,81.62666667
3/11/2012,3757.557917
3/12/2012,0
3/13/2012,0
3/14/2012,81.46041667
3/15/2012,569.8904167
3/16/2012,0
3/17/2012,0
3/18/2012,0
3/19/2012,0
3/20/2012,0
3/21/2012,161.6858333
3/22/2012,0
3/23/2012,0
3/24/2012,0
3/25/2012,160.2133333
3/26/2012,79.98791667
3/27/2012,0
3/28/2012,0
3/29/2012,0
3/30/2012,0
3/31/2012,3555.496875
4/1/2012,0
4/2/2012,0
4/3/2012,0
4/4/2012,0
4/5/2012,0
4/6/2012,623.7933333
4/7/2012,0
4/8/2012,0
4/9/2012,0
4/10/2012,0
4/11/2012,0
4/12/2012,0
4/13/2012,0
4/14/2012,2214.875
4/15/2012,0
4/16/2012,0
4/17/2012,0
4/18/2012,300.9666667
4/19/2012,14489.475
4/20/2012,35366.50833
4/21/2012,7842.591667
4/22/2012,9111
4/23/2012,0
4/24/2012,0
4/25/2012,0
4/26/2012,0
4/27/2012,0
4/28/2012,0
4/29/2012,12253.525
4/30/2012,150.7166667
5/1/2012,5488.991667
5/2/2012,0
5/3/2012,0
5/4/2012,0
5/5/2012,0
5/6/2012,0
5/7/2012,7883.75
5/8/2012,13098.8
5/9/2012,5880.891667
5/10/2012,7901.416667
5/11/2012,0
5/12/2012,0
5/13/2012,0
5/14/2012,891.3
5/15/2012,6100.116667
5/16/2012,5519.783333
5/17/2012,27908.475
5/18/2012,7002.125
5/19/2012,3018.333333
5/20/2012,21066.825
5/21/2012,75.69166667
5/22/2012,75.70833333
5/23/2012,0
5/24/2012,75.54166667
5/25/2012,0
5/26/2012,0
5/27/2012,1128.625
5/28/2012,2258.75
5/29/2012,526.4583333
5/30/2012,900.5
5/31/2012,150.05
6/1/2012,16087.45
6/2/2012,300.5666667
6/3/2012,0
6/4/2012,0
6/5/2012,0
6/6/2012,12938.7
6/7/2012,1654.583333
6/8/2012,14766.96667
6/9/2012,26649.675
6/10/2012,0
6/11/2012,457.35
6/12/2012,76.10833333
6/13/2012,24404.025
6/14/2012,4045.225
6/15/2012,13071.525
6/16/2012,306.2333333
6/17/2012,0
6/18/2012,0
6/19/2012,0
6/20/2012,9720.533333
6/21/2012,6761.775
6/22/2012,9123
6/23/2012,1832.6
6/24/2012,14737.6
6/25/2012,6065.225
6/26/2012,7853.15
6/27/2012,9096.816667
6/28/2012,0
6/29/2012,0
6/30/2012,0
7/1/2012,0
7/2/2012,0
7/3/2012,0
7/4/2012,1622.775
7/5/2012,6657.242083
7/6/2012,0
7/7/2012,0
7/8/2012,0
7/9/2012,0
7/10/2012,2083.275
7/11/2012,1774.641667
7/12/2012,924.5
7/13/2012,154.2833333
7/14/2012,3314.941667
7/15/2012,12937.4
7/16/2012,8345.7
7/17/2012,6577.601042
7/18/2012,9844.378542
7/19/2012,0
7/20/2012,0
7/21/2012,0
7/22/2012,13608.72917
7/23/2012,3191.559583
7/24/2012,622.6383333
7/25/2012,0
7/26/2012,0
7/27/2012,0
7/28/2012,77.97416667
7/29/2012,0
7/30/2012,5451.760417
7/31/2012,8252.740417
8/1/2012,1714.276667
8/2/2012,3815.589167
8/3/2012,0
8/4/2012,0
8/5/2012,1791.292708
8/6/2012,30555.58333
8/7/2012,78.17104167
8/8/2012,78.10541667
8/9/2012,390.2645833
8/10/2012,5305.813333
8/11/2012,2026.645833
8/12/2012,3820.734167
8/13/2012,234.119375
8/14/2012,6318.03375
8/15/2012,390.1989583
8/16/2012,78.01354167
8/17/2012,15222.87813
8/18/2012,7745.43
8/19/2012,0
8/20/2012,391.3802083
8/21/2012,26344.85
8/22/2012,25050.38375
8/23/2012,158.5208333
8/24/2012,396.8927083
8/25/2012,317.4616667
8/26/2012,125169.5988
8/27/2012,80284.68083
8/28/2012,33790.31833
8/29/2012,22757.965
8/30/2012,0
8/31/2012,1086.71
9/1/2012,0
9/2/2012,0
9/3/2012,0
9/4/2012,8179.378125
9/5/2012,46740.91094
9/6/2012,8330.784375
9/7/2012,9550.267292
9/8/2012,0
9/9/2012,371.7441667
9/10/2012,3721.383333
9/11/2012,8846.370313
9/12/2012,0
9/13/2012,745.8175
9/14/2012,15770.53427
9/15/2012,8031.8625
9/16/2012,13734.0875
9/17/2012,4580.479167
9/18/2012,16458.93333
9/19/2012,5613.375
9/20/2012,1684.2375
9/21/2012,6457.96875
9/22/2012,8988.6
9/23/2012,187.3458333
9/24/2012,0
9/25/2012,0
9/26/2012,0
9/27/2012,93.76875
9/28/2012,11538.16875
9/29/2012,12106.65
9/30/2012,6102.958333
10/1/2012,4601.610417
10/2/2012,9958.479167
10/3/2012,93.96458333
10/4/2012,23589.81667
10/5/2012,17675.91667
10/6/2012,20880.95
10/7/2012,1411.4375
10/8/2012,2164.875
10/9/2012,0
10/10/2012,0
10/11/2012,0
10/12/2012,0
10/13/2012,0
10/14/2012,6775.95
10/15/2012,282.3625
10/16/2012,0
10/17/2012,4988.625
10/18/2012,7812.89375
10/19/2012,1976.84375
10/20/2012,94.14166667
10/21/2012,0
10/22/2012,0
10/23/2012,94.0875
10/24/2012,0
10/25/2012,4796.7625
10/26/2012,7617.54375
10/27/2012,188.1583333
10/28/2012,0
10/29/2012,0
10/30/2012,0
10/31/2012,0
11/1/2012,0
11/2/2012,0
11/3/2012,0
11/4/2012,0
11/5/2012,0
11/6/2012,0
11/7/2012,0
11/8/2012,0
11/9/2012,0
11/10/2012,0
11/11/2012,0
11/12/2012,0
11/13/2012,0
11/14/2012,281.28125
11/15/2012,0
11/16/2012,18650.86042
11/17/2012,93.7125
11/18/2012,0
11/19/2012,0
11/20/2012,0
11/21/2012,0
11/22/2012,0
11/23/2012,0
11/24/2012,0
11/25/2012,0
11/26/2012,0
11/27/2012,374.1083333
11/28/2012,187.025
11/29/2012,93.48958333
11/30/2012,0
12/1/2012,0
12/2/2012,373.8083333
12/3/2012,0
12/4/2012,93.43125
12/5/2012,0
12/6/2012,0
12/7/2012,0
12/8/2012,28671.88125
12/9/2012,8410.5
12/10/2012,4860.158333
12/11/2012,6824.891667
12/12/2012,561.025
12/13/2012,3179.141667
12/14/2012,93.50208333
12/15/2012,841.55625
12/16/2012,0
12/17/2012,0
12/18/2012,0
12/19/2012,0
12/20/2012,0
12/21/2012,186.9333333
12/22/2012,0
12/23/2012,0
12/24/2012,0
12/25/2012,0
12/26/2012,560.4375
12/27/2012,0
12/28/2012,373.5333333
12/29/2012,93.375
12/30/2012,0
12/31/2012,0
1/1/2013,0
1/2/2013,0
1/3/2013,0
1/4/2013,0
1/5/2013,1491.993333
1/6/2013,16041.23958
1/7/2013,9057.779167
1/8/2013,373.525
1/9/2013,466.9270833
1/10/2013,0
1/11/2013,93.375
1/12/2013,0
1/13/2013,0
1/14/2013,0
1/15/2013,0
1/16/2013,0
1/17/2013,0
1/18/2013,0
1/19/2013,744.9575
1/20/2013,93.1196875
1/21/2013,0
1/22/2013,0
1/23/2013,0
1/24/2013,92.93604167
1/25/2013,0
1/26/2013,0
1/27/2013,0
1/28/2013,0
1/29/2013,0
1/30/2013,0
1/31/2013,463.8067708
2/1/2013,92.65385417
2/2/2013,0
2/3/2013,0
2/4/2013,0
2/5/2013,0
2/6/2013,0
2/7/2013,0
2/8/2013,0
2/9/2013,0
2/10/2013,0
2/11/2013,0
2/12/2013,0
2/13/2013,0
2/14/2013,78994.09375
2/15/2013,1386.570312
2/16/2013,0
2/17/2013,0
2/18/2013,0
2/19/2013,645.3380208
2/20/2013,92.1746875
2/21/2013,0
2/22/2013,0
2/23/2013,184.2670833
2/24/2013,0
2/25/2013,0
2/26/2013,184.2835417
2/27/2013,3130.861667
2/28/2013,0
3/1/2013,0
3/2/2013,0
3/3/2013,0
3/4/2013,0
3/5/2013,0
3/6/2013,0
3/7/2013,1003.964271
3/8/2013,0
3/9/2013,0
3/10/2013,0
3/11/2013,0
3/12/2013,273.1171875
3/13/2013,0
3/14/2013,0
3/15/2013,0
3/16/2013,0
3/17/2013,0
3/18/2013,19514.25
3/19/2013,0
3/20/2013,452.2083333
3/21/2013,0
3/22/2013,2889.746667
3/23/2013,1444.56
3/24/2013,21696.6
3/25/2013,0
3/26/2013,0
3/27/2013,0
3/28/2013,0
3/29/2013,0
3/30/2013,0
3/31/2013,0
4/1/2013,0
4/2/2013,0
4/3/2013,0
4/4/2013,10823.63667
4/5/2013,7021.125
4/6/2013,0
4/7/2013,0
4/8/2013,0
4/9/2013,0
4/10/2013,0
4/11/2013,0
4/12/2013,4320.33
4/13/2013,528.55
4/14/2013,88.09166667
4/15/2013,4833.19375
4/16/2013,351.8183333
4/17/2013,0
4/18/2013,0
4/19/2013,0
4/20/2013,5857.530833
4/21/2013,7256.344167
4/22/2013,2716.87875
4/23/2013,0
4/24/2013,0
4/25/2013,0
4/26/2013,0
4/27/2013,0
4/28/2013,0
4/29/2013,862.2291667
4/30/2013,947.6889583
5/1/2013,32083.07521
5/2/2013,32354.80417
5/3/2013,6310.17
5/4/2013,87.64125
5/5/2013,0
5/6/2013,174.6558333
5/7/2013,0
5/8/2013,0
5/9/2013,0
5/10/2013,21661.755
5/11/2013,87.17125
5/12/2013,31831.80208
5/13/2013,87.26916667
5/14/2013,0
5/15/2013,0
5/16/2013,0
5/17/2013,0
5/18/2013,0
5/19/2013,0
5/20/2013,256.5875
5/21/2013,35628.23333
5/22/2013,2836.961875
5/23/2013,9618.116667
5/24/2013,3960.935417
5/25/2013,0
5/26/2013,0
5/27/2013,0
5/28/2013,170.0870833
5/29/2013,6390.40625
5/30/2013,4952.644167
5/31/2013,1365.876667
6/1/2013,14776.54271
6/2/2013,29873.89104
6/3/2013,1546.60125
6/4/2013,5249.723542
6/5/2013,3104.8575
6/6/2013,37593.10833
6/7/2013,18231.60083
6/8/2013,15594.25
6/9/2013,717.7366667
6/10/2013,0
6/11/2013,270.44375
6/12/2013,8667.36
6/13/2013,0
6/14/2013,0
6/15/2013,0
6/16/2013,0
6/17/2013,0
6/18/2013,180.1391667
6/19/2013,1439.546667
6/20/2013,1712.06625
6/21/2013,6681.09
6/22/2013,90.44166667
6/23/2013,21634.28
6/24/2013,3442.736667
6/25/2013,5432.375
6/26/2013,634.5995833
6/27/2013,90.755
6/28/2013,4266.405417
6/29/2013,24831.19844
6/30/2013,21886.9
7/1/2013,37460.48042
7/2/2013,7907.915
7/3/2013,12454.69219
7/4/2013,7402.991667
7/5/2013,19186.76531
7/6/2013,185.675
7/7/2013,0
7/8/2013,743.7391667
7/9/2013,1394.846875
7/10/2013,2883.655521
7/11/2013,8188.225833
7/12/2013,3908.9575
7/13/2013,23013.83906
7/14/2013,18847.27333
7/15/2013,0
7/16/2013,16261.3875
7/17/2013,3647.15
7/18/2013,17218.18333
7/19/2013,0
7/20/2013,12272.78958
7/21/2013,34214.94792
7/22/2013,93.825
7/23/2013,563.1625
7/24/2013,0
7/25/2013,845.0625
7/26/2013,14558.69792
7/27/2013,1127.725
7/28/2013,16169.79167
7/29/2013,3197.7
7/30/2013,9972.6125
7/31/2013,1129.3
8/1/2013,941.1458333
8/2/2013,1976.49375
8/3/2013,3953.425
8/4/2013,5177.447917
8/5/2013,29849.5125
8/6/2013,3769.045833
8/7/2013,188.5077083
8/8/2013,1413.926562
8/9/2013,5655.94375
8/10/2013,0
8/11/2013,0
8/12/2013,0
8/13/2013,4899.142083
8/14/2013,0
8/15/2013,1412.4375
8/16/2013,0
8/17/2013,8657.583333
8/18/2013,0
8/19/2013,0
8/20/2013,0
8/21/2013,3663.48125
8/22/2013,8075.9375
8/23/2013,12582.04167
8/24/2013,375.55
8/25/2013,187.7166667
8/26/2013,10980.45
8/27/2013,375.4166667
8/28/2013,7320.1375
8/29/2013,93.86041667
8/30/2013,0
8/31/2013,19331.8125
9/1/2013,281.54375
9/2/2013,1970.63125
9/3/2013,187.6833333
9/4/2013,3847.252083
9/5/2013,0
9/6/2013,2720.502083
9/7/2013,3564.795833
9/8/2013,0
9/9/2013,0
9/10/2013,750.2
9/11/2013,1968.925
9/12/2013,9657.966667
9/13/2013,93.78958333
9/14/2013,0
9/15/2013,2438.583333
9/16/2013,29268.2
9/17/2013,6381.233333
9/18/2013,16242.5375
9/19/2013,15407.11667
9/20/2013,93.98125
9/21/2013,0
9/22/2013,94.00833333
9/23/2013,44196.64583
9/24/2013,11484.0125
9/25/2013,94.15
9/26/2013,4802.2875
9/27/2013,0
9/28/2013,0
9/29/2013,282.4375
9/30/2013,0
10/1/2013,0
10/2/2013,0
10/3/2013,0
10/4/2013,0
10/5/2013,564.2
10/6/2013,94.02083333
10/7/2013,28964.19167
10/8/2013,0
10/9/2013,0
10/10/2013,0
10/11/2013,0
10/12/2013,0
10/13/2013,0
10/14/2013,0
10/15/2013,0
10/16/2013,0
10/17/2013,0
10/18/2013,0
10/19/2013,0
10/20/2013,0
10/21/2013,6001.333333
10/22/2013,843.91875
10/23/2013,0
10/24/2013,0
10/25/2013,0
10/26/2013,0
10/27/2013,0
10/28/2013,0
10/29/2013,0
10/30/2013,0
10/31/2013,0
11/1/2013,93.55208333
11/2/2013,280.59375
11/3/2013,0
11/4/2013,0
11/5/2013,0
11/6/2013,0
11/7/2013,0
11/8/2013,0
11/9/2013,0
11/10/2013,0
11/11/2013,0
11/12/2013,0
11/13/2013,0
11/14/2013,0
11/15/2013,0
11/16/2013,930.928125
11/17/2013,93.0928125
11/18/2013,0
11/19/2013,3908.393125
11/20/2013,0
11/21/2013,10419.37167
11/22/2013,93.025625
11/23/2013,0
11/24/2013,0
11/25/2013,0
11/26/2013,3529.356875
11/27/2013,5756.758125
11/28/2013,0
11/29/2013,0
11/30/2013,556.353125
12/1/2013,463.6052083
12/2/2013,0
12/3/2013,185.4420833
12/4/2013,92.703125
12/5/2013,0
12/6/2013,92.65833333
12/7/2013,92.63145833
12/8/2013,277.8809375
12/9/2013,0
12/10/2013,92.55979167
12/11/2013,0
12/12/2013,0
12/13/2013,0
12/14/2013,0
12/15/2013,2029.653542
12/16/2013,92.16645833
12/17/2013,0
12/18/2013,0
12/19/2013,0
12/20/2013,0
12/21/2013,0
12/22/2013,0
12/23/2013,7250.595313
12/24/2013,91.705625
12/25/2013,0
12/26/2013,0
12/27/2013,0
12/28/2013,0
12/29/2013,0
12/30/2013,0
12/31/2013,0
1/1/2014,5205.64375
1/2/2014,1096.1225
1/3/2014,0
1/4/2014,4009.701667
1/5/2014,273.438125
1/6/2014,0
1/7/2014,0
1/8/2014,907.9416667
1/9/2014,6271.474687
1/10/2014,727.3908333
1/11/2014,454.7838542
1/12/2014,0
1/13/2014,454.6604167
1/14/2014,1454.781667
1/15/2014,0
1/16/2014,0
1/17/2014,0
1/18/2014,0
1/19/2014,0
1/20/2014,0
1/21/2014,900.1083333
1/22/2014,0
1/23/2014,0
1/24/2014,0
1/25/2014,0
1/26/2014,178.3375
1/27/2014,0
1/28/2014,89.07083333
1/29/2014,7203.63375
1/30/2014,50524.18333
1/31/2014,2525.786667
2/1/2014,451.8166667
2/2/2014,180.805
2/3/2014,4070.75625
2/4/2014,0
2/5/2014,16891.3575
2/6/2014,5818.073333
2/7/2014,90.915625
2/8/2014,0
2/9/2014,0
2/10/2014,0
2/11/2014,0
2/12/2014,27436.63708
2/13/2014,727.0616667
2/14/2014,181.8147917
2/15/2014,0
2/16/2014,0
2/17/2014,0
2/18/2014,0
2/19/2014,0
2/20/2014,0
2/21/2014,544.295
2/22/2014,6892.915
2/23/2014,272.1475
2/24/2014,0
2/25/2014,0
2/26/2014,0
2/27/2014,1627.95
2/28/2014,2982.63625
3/1/2014,0
3/2/2014,0
3/3/2014,0
3/4/2014,0
3/5/2014,3322.430417
3/6/2014,15275.20833
3/7/2014,0
3/8/2014,0
3/9/2014,0
3/10/2014,0
3/11/2014,0
3/12/2014,89.28625
3/13/2014,0
3/14/2014,0
3/15/2014,0
3/16/2014,0
3/17/2014,0
3/18/2014,12989.7775
3/19/2014,0
3/20/2014,0
3/21/2014,0
3/22/2014,0
3/23/2014,1576.8375
3/24/2014,27763.6525
3/25/2014,9593.453333
3/26/2014,526.5525
3/27/2014,439.675
3/28/2014,0
3/29/2014,2725.377917
3/30/2014,87.7
3/31/2014,0
4/1/2014,0
4/2/2014,0
4/3/2014,0
4/4/2014,0
4/5/2014,0
4/6/2014,0
4/7/2014,346.0941667
4/8/2014,5693.765
4/9/2014,0
4/10/2014,0
4/11/2014,85.59854167
4/12/2014,0
4/13/2014,680.9033333
4/14/2014,425.3333333
4/15/2014,339.8041667
4/16/2014,0
4/17/2014,1355.146667
4/18/2014,15266.2125
4/19/2014,11512.09688
4/20/2014,0
4/21/2014,0
4/22/2014,0
4/23/2014,0
4/24/2014,0
4/25/2014,0
4/26/2014,83.91041667
4/27/2014,0
4/28/2014,0
4/29/2014,4421.513958
4/30/2014,3657.463333
5/1/2014,4148.114583
5/2/2014,909.7870833
5/3/2014,35975.52583
5/4/2014,83.00854167
5/5/2014,0
5/6/2014,0
5/7/2014,0
5/8/2014,0
5/9/2014,0
5/10/2014,0
5/11/2014,0
5/12/2014,0
5/13/2014,1633.245833
5/14/2014,653.0133333
5/15/2014,18850.27375
5/16/2014,0
5/17/2014,0
5/18/2014,0
5/19/2014,0
5/20/2014,0
5/21/2014,0
5/22/2014,0
5/23/2014,0
5/24/2014,0
5/25/2014,0
5/26/2014,401.1864583
5/27/2014,3765.013333
5/28/2014,1280.376667
5/29/2014,959.7125
5/30/2014,14145.25
5/31/2014,4555.25
6/1/2014,6072.669167
6/2/2014,5746.44
6/3/2014,0
6/4/2014,0
6/5/2014,0
6/6/2014,0
6/7/2014,11539.44458
6/8/2014,7123.9875
6/9/2014,79.06354167
6/10/2014,78.97166667
6/11/2014,49822.83979
6/12/2014,34971.20813
6/13/2014,11487.21
6/14/2014,36932.4725
6/15/2014,6104.351667
6/16/2014,241.353125
6/17/2014,16450.7725
6/18/2014,14805.11938
6/19/2014,486.83875
6/20/2014,28846.78229
6/21/2014,2934.7125
6/22/2014,2775.710417
6/23/2014,245.37875
6/24/2014,0
6/25/2014,0
6/26/2014,982.5125
6/27/2014,9740.422708
6/28/2014,82.00666667
6/29/2014,15667.80958
6/30/2014,3695.64375
7/1/2014,164.2745833
7/2/2014,7076.062083
7/3/2014,0
7/4/2014,18943.03958
7/5/2014,165.0920833
7/6/2014,5864.052708
7/7/2014,2730.124375
7/8/2014,10207.20625
7/9/2014,6095.074167
7/10/2014,503.87875
7/11/2014,9686.929167
7/12/2014,42868.21458
7/13/2014,0
7/14/2014,12531.14958
7/15/2014,15968.35208
7/16/2014,8962.502083
7/17/2014,14710.57
7/18/2014,0
7/19/2014,0
7/20/2014,9711.625
7/21/2014,0
7/22/2014,0
7/23/2014,2137.23
7/24/2014,1339
7/25/2014,7607.641667
7/26/2014,269.0925
7/27/2014,0
7/28/2014,0
7/29/2014,630.35
7/30/2014,18402.16
7/31/2014,7777.983333
8/1/2014,3800.195
8/2/2014,2447.2125
8/3/2014,22980.83333
8/4/2014,19216.1876
8/5/2014,4929.885
8/6/2014,6764.29375
8/7/2014,2654.212917
8/8/2014,91.67270833
8/9/2014,183.51
8/10/2014,0
8/11/2014,2480.05125
8/12/2014,9376.636875
8/13/2014,7449.485625
8/14/2014,13256.565
8/15/2014,19454.06812
8/16/2014,27155.00375
8/17/2014,0
8/18/2014,0
8/19/2014,0
8/20/2014,1481.028333
8/21/2014,0
8/22/2014,0
8/23/2014,0
8/24/2014,0
8/25/2014,0
8/26/2014,0
8/27/2014,2125.317396
8/28/2014,26432.56687
8/29/2014,92.49708333
8/30/2014,554.875
8/31/2014,0
9/1/2014,0
9/2/2014,6559.593854
9/3/2014,20144.31271
9/4/2014,10442.70667
9/5/2014,10539.81062
9/6/2014,1017.369375
9/7/2014,2219.93
9/8/2014,0
9/9/2014,92.5015625
9/10/2014,369.9704167
9/11/2014,18777.81719
9/12/2014,1388.53125
9/13/2014,7406.933333
9/14/2014,555.57375
9/15/2014,0
9/16/2014,21485.3025
9/17/2014,10100.24656
9/18/2014,0
9/19/2014,29292.77208
9/20/2014,6869.643542
9/21/2014,4737.910625
9/22/2014,4741.337188
9/23/2014,4373.046458
9/24/2014,93.11520833
9/25/2014,8108.816875
9/26/2014,34920.57479
9/27/2014,186.9166667
9/28/2014,1215.6625
9/29/2014,4117.116667
9/30/2014,6273.991667
10/1/2014,10121.175
10/2/2014,0
10/3/2014,7317.375
10/4/2014,281.5625
10/5/2014,93.87291667
10/6/2014,0
10/7/2014,1033.014583
10/8/2014,563.6875
10/9/2014,187.9041667
10/10/2014,0
10/11/2014,0
10/12/2014,0
10/13/2014,469.8541667
10/14/2014,13911.075
10/15/2014,7336.225
10/16/2014,0
10/17/2014,0
10/18/2014,0
10/19/2014,0
10/20/2014,0
10/21/2014,115013.1125
10/22/2014,0
10/23/2014,0
10/24/2014,0
10/25/2014,0
10/26/2014,0
10/27/2014,0
10/28/2014,0
10/29/2014,0
10/30/2014,0
10/31/2014,0
11/1/2014,0
11/2/2014,0
11/3/2014,0
11/4/2014,0
11/5/2014,0
11/6/2014,0
11/7/2014,0
11/8/2014,375.6333333
11/9/2014,23009.07292
11/10/2014,845.5125
11/11/2014,0
11/12/2014,281.8125
11/13/2014,93.93125
11/14/2014,375.675
11/15/2014,563.425
11/16/2014,93.89583333
11/17/2014,187.7833333
11/18/2014,2440.370833
11/19/2014,0
11/20/2014,0
11/21/2014,656.7166667
11/22/2014,469.1145833
11/23/2014,2064.0125
11/24/2014,375.2666667
11/25/2014,4972.614583
11/26/2014,26653.99167
11/27/2014,0
11/28/2014,0
11/29/2014,0
11/30/2014,0
12/1/2014,93.84583333
12/2/2014,281.5375
12/3/2014,0
12/4/2014,4316.8125
12/5/2014,375.4
12/6/2014,0
12/7/2014,0
12/8/2014,0
12/9/2014,0
12/10/2014,0
12/11/2014,0
12/12/2014,0
12/13/2014,0
12/14/2014,0
12/15/2014,0
12/16/2014,0
12/17/2014,0
12/18/2014,0
12/19/2014,0
12/20/2014,0
12/21/2014,93.58125
12/22/2014,561.45
12/23/2014,187.1458333
12/24/2014,93.57291667
12/25/2014,12541.28333
12/26/2014,1590.916667
12/27/2014,0
